"X"	"p"	"dist"
1	0.0507	90.6
2	0.09891	90.7
2	0.11332	90.7
2	0.07952	90.7
1	0.08549	90.7
1	0.0999	90.7
1	0.0666	90.7
2	0.08151	90.7
2	0.14811	90.7
1	0.05815	90.7
2	0.16103	90.7
2	0.07256	90.7
3	0.38817	90.7
3	0.40805	90.7
1	0.0999	90.7
2	0.15557	90.7
2	0.05467	90.7
2	0.10338	90.7
1	0.06461	90.7
2	0.13221	90.8
1	0.05169	90.8
1	0.07306	90.8
3	0.36431	90.9
3	0.40755	90.9
1	0.05268	90.9
1	0.10785	90.9
1	0.09791	90.9
1	0.07753	90.9
1	0.09791	90.9
1	0.0666	90.9
1	0.07654	90.9
3	0.42296	90.9
1	0.05417	90.9
3	0.4831	90.9
1	0.05219	91
1	0.05368	91
3	0.48807	91
1	0.08549	91
1	0.1163	91.1
3	0.47117	91.1
3	0.38221	91.1
3	0.35537	91.1
3	0.47465	91.1
1	0.05219	91.1
2	0.15606	91.1
1	0.07107	91.2
1	0.10686	91.2
3	0.40557	91.2
3	0.42495	91.2
3	0.21173	91.3
3	0.28926	91.3
1	0.12425	91.3
3	0.30616	91.3
3	0.22962	91.3
3	0.32803	91.3
3	0.41004	91.3
3	0.36034	91.3
3	0.26243	91.3
1	0.07505	91.3
3	0.47962	91.3
2	0.31064	91.4
2	0.19583	91.6
1	0.07008	91.6
1	0.18042	91.6
2	0.27485	91.6
2	0.09344	91.6
2	0.27883	91.7
2	0.06511	91.7
2	0.27932	91.7
1	0.17793	91.7
2	0.25398	91.7
2	0.26342	91.7
2	0.30517	91.7
2	0.22813	91.7
2	0.17694	91.7
1	0.05666	91.7
2	0.29225	91.7
2	0.17992	91.7
2	0.22614	91.7
2	0.22465	91.7
2	0.14662	91.7
2	0.22614	91.7
1	0.15308	91.7
2	0.32654	91.7
2	0.12376	91.7
2	0.12326	91.8
1	0.08002	91.8
2	0.22068	91.8
2	0.31262	91.8
2	0.18738	91.8
3	0.31113	91.8
3	0.32406	91.8
2	0.21918	91.8
3	0.32753	91.8
2	0.21968	91.8
2	0.10984	91.8
3	0.49652	91.8
1	0.10636	91.8
2	0.05865	91.8
3	0.48161	91.8
2	0.35586	91.8
1	0.19036	91.8
3	0.44583	91.8
2	0.38767	91.8
3	0.43489	91.8
1	0.10437	91.8
2	0.32207	91.8
2	0.2172	91.8
3	0.47416	91.8
1	0.08052	91.8
2	0.17843	91.8
2	0.09841	91.8
2	0.24006	91.8
1	0.06809	91.8
2	0.21769	91.8
1	0.09791	91.8
3	0.48111	91.8
2	0.26243	91.8
3	0.43539	91.8
1	0.05517	91.9
1	0.24801	91.9
1	0.19533	91.9
1	0.20676	91.9
3	0.2997	91.9
1	0.10636	91.9
1	0.05368	91.9
3	0.23907	91.9
3	0.14761	91.9
1	0.09145	91.9
1	0.15408	91.9
3	0.37376	91.9
3	0.21173	91.9
3	0.12525	91.9
3	0.41402	91.9
1	0.0825	91.9
3	0.45924	91.9
1	0.08002	91.9
1	0.26392	91.9
1	0.28032	92
1	0.10885	92
1	0.1506	92
1	0.16352	92
1	0.05417	92
1	0.11581	92
1	0.27187	92
1	0.1337	92
1	0.07207	92
1	0.05716	92
1	0.13072	92
1	0.17992	92
3	0.49155	92
3	0.38469	92
1	0.09493	92
3	0.42197	92
1	0.19284	92
1	0.06909	92
3	0.47813	92
3	0.47763	92
1	0.14016	92
3	0.47813	92
1	0.26541	92
3	0.21223	92
2	0.15954	92
3	0.2828	92
1	0.17097	92
3	0.38072	92.1
3	0.32753	92.1
1	0.12078	92.1
1	0.08002	92.1
3	0.45875	92.1
2	0.06909	92.1
2	0.35785	92.1
2	0.06809	92.1
2	0.32505	92.1
2	0.09493	92.1
3	0.42545	92.1
3	0.42545	92.1
3	0.49453	92.1
3	0.44235	92.1
2	0.05765	92.1
2	0.09891	92.1
2	0.33847	92.1
3	0.42048	92.1
3	0.45527	92.1
1	0.11431	92.2
1	0.07505	92.2
2	0.20378	92.2
2	0.08797	92.2
2	0.17197	92.2
3	0.32256	92.2
2	0.21819	92.2
2	0.25398	92.2
2	0.36332	92.2
1	0.1675	92.2
2	0.08002	92.2
1	0.12028	92.2
1	0.20129	92.3
1	0.06312	92.3
2	0.11431	92.3
1	0.07455	92.3
2	0.25746	92.3
1	0.05716	92.3
2	0.25199	92.3
2	0.21223	92.3
1	0.08946	92.3
2	0.24851	92.3
2	0.15706	92.3
1	0.13022	92.3
2	0.08698	92.3
2	0.17545	92.3
1	0.13419	92.3
3	0.41352	92.3
2	0.25596	92.4
1	0.08648	92.4
1	0.1839	92.4
2	0.30417	92.4
2	0.12575	92.4
2	0.28131	92.4
3	0.44284	92.4
1	0.27237	92.4
1	0.1337	92.4
1	0.22117	92.4
1	0.11083	92.4
2	0.07157	92.4
2	0.1839	92.4
1	0.11879	92.4
1	0.084	92.4
3	0.30815	92.4
3	0.26988	92.4
2	0.1506	92.4
1	0.14712	92.4
1	0.10885	92.4
1	0.31014	92.4
1	0.13718	92.4
1	0.2833	92.4
1	0.32157	92.4
1	0.12972	92.4
1	0.1173	92.4
1	0.19483	92.4
2	0.44781	92.5
2	0.23608	92.5
1	0.21173	92.5
3	0.26193	92.5
1	0.05467	92.5
2	0.11581	92.5
2	0.166	92.5
2	0.12624	92.5
2	0.15258	92.5
3	0.32008	92.5
2	0.25696	92.7
2	0.24751	92.7
2	0.24851	92.7
1	0.09294	92.7
1	0.09394	92.7
2	0.36382	92.7
1	0.08101	92.8
2	0.42097	92.8
1	0.0825	92.8
2	0.28728	92.8
2	0.13171	92.8
2	0.29374	92.8
1	0.11083	92.8
2	0.06163	92.8
3	0.48907	92.8
1	0.09443	92.8
2	0.32356	92.8
3	0.22614	92.8
3	0.34344	92.8
3	0.23211	92.9
1	0.07306	92.9
3	0.167	92.9
3	0.20129	92.9
1	0.20427	92.9
1	0.14215	92.9
1	0.09344	92.9
1	0.06014	92.9
1	0.06014	92.9
1	0.08499	92.9
1	0.28082	92.9
1	0.07654	92.9
1	0.08996	92.9
1	0.11282	92.9
1	0.05567	92.9
2	0.24453	93
2	0.12873	93
1	0.1168	93
2	0.37078	93
2	0.37525	93
3	0.25447	93
2	0.09245	93
2	0.1004	93
3	0.2669	93
3	0.20924	93
2	0.07505	93
2	0.05716	93
2	0.21024	93
1	0.27982	93.1
1	0.24602	93.1
1	0.24254	93.1
1	0.32803	93.1
1	0.12972	93.2
1	0.18936	93.4
1	0.08549	93.4
2	0.32555	93.4
2	0.06958	93.4
1	0.16252	93.4
2	0.29374	93.4
1	0.07604	93.4
2	0.32952	93.4
1	0.0661	93.4
2	0.29026	93.4
1	0.16252	93.4
2	0.1163	93.4
2	0.34344	93.4
3	0.46521	93.4
1	0.15905	93.4
1	0.07107	93.4
1	0.25944	93.4
2	0.0835	93.4
1	0.24801	93.4
1	0.1004	93.4
1	0.08847	93.4
3	0.11978	93.5
3	0.12674	93.5
1	0.15656	93.5
3	0.30268	93.5
1	0.13718	93.5
3	0.23956	93.5
3	0.40159	93.5
3	0.28877	93.5
3	0.15805	93.5
1	0.11332	93.5
3	0.33101	93.6
1	0.12922	93.6
1	0.27833	93.6
1	0.12922	93.6
3	0.19135	93.6
3	0.19583	93.6
3	0.2172	93.6
3	0.24602	93.6
1	0.25795	93.6
3	0.3504	93.7
1	0.10089	93.7
1	0.30368	93.7
1	0.1993	93.7
3	0.34245	93.7
3	0.25795	93.7
3	0.16252	93.8
1	0.05964	93.8
1	0.05716	93.8
2	0.22465	93.9
1	0.08449	93.9
2	0.25646	93.9
1	0.16302	93.9
1	0.06113	93.9
1	0.17495	93.9
1	0.21322	93.9
1	0.06859	94
3	0.23857	94
3	0.33946	94
3	0.38618	94
1	0.07008	94
3	0.39016	94
2	0.27535	94
2	0.2495	94
3	0.33648	94
2	0.29324	94
2	0.12525	94
2	0.45726	94
2	0.2167	94
2	0.07107	94.1
3	0.41054	94.1
3	0.48211	94.1
2	0.14463	94.1
2	0.35636	94.1
2	0.29871	94.1
1	0.08847	94.1
2	0.37276	94.1
2	0.19235	94.1
2	0.18638	94.2
2	0.2167	94.2
1	0.06014	94.2
1	0.13718	94.3
3	0.39414	94.4
3	0.47714	94.4
3	0.48459	94.4
2	0.30616	94.4
2	0.33101	94.4
3	0.416	94.4
2	0.40358	94.4
2	0.36083	94.5
2	0.29423	94.5
3	0.3668	94.5
2	0.40755	94.5
1	0.11431	94.5
1	0.07157	94.5
2	0.31561	94.5
2	0.41252	94.6
1	0.07058	94.6
3	0.2659	94.6
1	0.08698	94.6
3	0.37127	94.6
1	0.15358	94.6
1	0.1004	94.6
3	0.37475	94.6
3	0.4334	94.6
3	0.4334	94.6
1	0.05964	94.6
3	0.26243	94.6
3	0.49205	94.6
3	0.46074	94.8
3	0.47416	94.8
3	0.38668	94.8
1	0.06759	94.8
2	0.10736	94.8
3	0.47714	94.8
2	0.10736	94.8
2	0.07157	94.8
1	0.17594	94.8
2	0.11332	94.8
2	0.34294	94.8
2	0.13569	94.8
2	0.416	94.8
2	0.2828	94.8
1	0.09095	94.8
2	0.24205	94.8
2	0.08002	94.8
2	0.15557	94.9
2	0.07753	94.9
2	0.23459	94.9
1	0.09692	94.9
2	0.25348	94.9
1	0.1327	94.9
2	0.08449	94.9
2	0.05567	94.9
2	0.17942	94.9
1	0.09145	94.9
1	0.2495	94.9
2	0.4165	95
2	0.30915	95
2	0.13072	95.1
1	0.20726	95.1
1	0.06014	95.1
2	0.05765	95.1
3	0.24354	95.1
3	0.20378	95.1
1	0.12674	95.1
3	0.25249	95.1
3	0.15408	95.2
3	0.2162	95.2
1	0.05716	95.4
1	0.10785	95.4
3	0.37177	95.4
3	0.24702	95.4
1	0.13817	95.4
1	0.06362	95.4
3	0.166	95.4
3	0.37674	95.4
3	0.36083	95.4
3	0.39016	95.5
3	0.14066	95.5
1	0.17843	95.5
1	0.11928	95.5
2	0.36581	95.5
1	0.12773	95.5
1	0.12624	95.5
1	0.37525	95.5
1	0.12127	95.5
2	0.34891	95.5
2	0.09046	95.5
1	0.06014	95.5
1	0.12276	95.5
1	0.06511	95.5
2	0.33946	95.5
2	0.09095	95.5
2	0.15606	95.5
2	0.23807	95.5
1	0.10239	95.5
2	0.17843	95.6
1	0.09841	95.7
2	0.08698	95.7
1	0.13171	95.7
2	0.16551	95.7
2	0.09493	95.7
2	0.10288	95.7
2	0.166	95.7
1	0.13469	95.7
3	0.24354	95.7
3	0.42296	95.7
3	0.47913	95.7
2	0.08201	95.8
3	0.49652	95.8
2	0.12922	95.8
1	0.05368	95.8
2	0.31561	95.8
2	0.25497	95.8
2	0.14761	95.8
1	0.16799	95.8
1	0.05517	95.8
2	0.42545	95.8
3	0.26342	95.8
2	0.1829	95.8
1	0.06759	95.8
2	0.09493	95.8
1	0.15755	95.8
1	0.22068	95.8
2	0.34344	95.8
2	0.37922	95.8
1	0.13469	95.8
2	0.2008	95.9
1	0.10338	95.9
2	0.27386	95.9
2	0.38867	95.9
2	0.33499	95.9
1	0.06461	95.9
1	0.27833	95.9
2	0.11282	95.9
1	0.1163	95.9
1	0.11332	95.9
2	0.2674	95.9
3	0.24254	95.9
2	0.3002	96
3	0.28231	96
1	0.13171	96
2	0.27833	96
1	0.13171	96
1	0.05815	96
3	0.42247	96
2	0.12276	96
1	0.07356	96
2	0.18887	96
1	0.0999	96
1	0.0661	96
2	0.31958	96
3	0.15457	96
1	0.13519	96
1	0.05517	96.1
2	0.17147	96.2
3	0.21571	96.2
1	0.10338	96.2
1	0.13519	96.2
3	0.26441	96.2
2	0.05268	96.2
1	0.08996	96.2
2	0.09543	96.2
2	0.2162	96.2
3	0.36332	96.2
2	0.084	96.2
2	0.35089	96.2
2	0.31213	96.2
3	0.40308	96.2
1	0.10934	96.2
3	0.3325	96.2
2	0.13519	96.2
2	0.21322	96.2
3	0.42445	96.2
2	0.21024	96.2
2	0.2331	96.2
1	0.20477	96.3
1	0.19583	96.3
2	0.07505	96.3
2	0.28032	96.3
2	0.32008	96.3
3	0.38221	96.3
2	0.10089	96.3
1	0.21869	96.3
3	0.38171	96.3
3	0.3499	96.3
3	0.18588	96.3
2	0.06312	96.3
2	0.0661	96.3
3	0.16252	96.3
1	0.21223	96.3
1	0.21223	96.3
1	0.13469	96.3
3	0.21223	96.4
3	0.29771	96.4
3	0.27336	96.4
3	0.26292	96.5
1	0.1834	96.5
3	0.27833	96.5
3	0.24751	96.5
1	0.20129	96.5
3	0.36133	96.5
3	0.32753	96.5
3	0.34245	96.5
3	0.47167	96.5
3	0.4667	96.5
2	0.31113	96.5
2	0.15706	96.5
2	0.25895	96.5
2	0.16501	96.5
2	0.14165	96.5
2	0.17942	96.5
2	0.32406	96.5
2	0.07604	96.5
3	0.4672	96.5
3	0.4662	96.5
2	0.35586	96.5
2	0.35537	96.5
1	0.08151	96.6
3	0.44334	96.6
2	0.20378	96.6
2	0.3663	96.6
3	0.42992	96.6
2	0.33151	96.6
2	0.38519	96.6
3	0.32306	96.6
3	0.24751	96.6
3	0.49851	96.6
3	0.40209	96.6
3	0.25547	96.6
3	0.3171	96.6
1	0.05517	96.6
1	0.22018	96.6
3	0.42793	96.6
1	0.1496	96.6
1	0.07058	96.6
1	0.07058	96.6
1	0.09245	96.7
1	0.06461	96.7
1	0.07406	96.7
1	0.14612	96.7
2	0.12575	96.7
2	0.2162	96.7
1	0.12326	96.7
3	0.30716	96.7
1	0.15755	96.7
2	0.16054	96.7
2	0.22167	96.7
2	0.17793	96.7
3	0.27087	96.7
3	0.22416	96.7
3	0.25348	96.7
1	0.24304	96.7
1	0.20974	96.7
1	0.33847	96.7
3	0.4841	96.8
2	0.2664	96.8
2	0.13618	96.8
3	0.48509	96.8
3	0.48708	96.8
3	0.33002	96.9
2	0.14861	96.9
3	0.23807	96.9
1	0.09195	96.9
3	0.41998	96.9
3	0.32903	96.9
2	0.09145	96.9
1	0.12674	96.9
2	0.20775	96.9
2	0.13022	97
2	0.23111	97
3	0.2828	97
1	0.10835	97
3	0.3171	97
2	0.08151	97
2	0.1993	97
1	0.06461	97
2	0.20726	97.1
2	0.31461	97.1
2	0.3166	97.1
2	0.08449	97.1
2	0.19185	97.1
2	0.17694	97.1
1	0.08101	97.1
2	0.23956	97.1
2	0.26541	97.1
2	0.40457	97.1
3	0.48857	97.1
1	0.08101	97.1
2	0.17445	97.2
1	0.1163	97.2
2	0.36928	97.2
2	0.24652	97.2
2	0.33996	97.2
1	0.06958	97.2
2	0.416	97.2
2	0.32356	97.2
2	0.38966	97.2
2	0.27187	97.2
2	0.34493	97.2
2	0.43191	97.2
1	0.13171	97.2
1	0.06312	97.2
1	0.06412	97.2
2	0.20626	97.2
2	0.27187	97.2
2	0.20676	97.2
2	0.12624	97.3
2	0.31262	97.3
1	0.06362	97.3
3	0.46819	97.3
2	0.2505	97.3
2	0.16302	97.3
1	0.0507	97.3
3	0.24851	97.3
1	0.084	97.3
1	0.08449	97.3
3	0.33648	97.3
3	0.34344	97.4
2	0.31511	97.4
3	0.19732	97.4
2	0.07704	97.4
1	0.14612	97.4
2	0.1665	97.4
3	0.34344	97.4
2	0.13469	97.4
1	0.16402	97.4
1	0.21571	97.4
1	0.08052	97.4
3	0.47167	97.5
3	0.42197	97.5
2	0.13469	97.5
3	0.41451	97.5
2	0.22913	97.5
1	0.24254	97.5
3	0.45328	97.5
3	0.21123	97.5
3	0.41004	97.5
1	0.07256	97.6
3	0.45328	97.6
3	0.46819	97.6
2	0.17296	97.6
3	0.42843	97.6
3	0.42843	97.6
3	0.38618	97.6
2	0.05268	97.7
1	0.08101	97.7
3	0.25994	97.7
2	0.05567	97.8
2	0.06958	97.8
1	0.11978	97.8
1	0.07654	97.8
1	0.11829	97.8
1	0.05517	97.8
3	0.07058	97.8
3	0.1332	97.8
3	0.12575	97.8
1	0.05567	97.8
3	0.18241	97.8
1	0.06113	97.8
3	0.0666	97.8
3	0.20875	97.8
1	0.05865	97.8
2	0.11978	97.8
1	0.07157	97.8
2	0.18191	97.8
1	0.17545	97.9
2	0.14264	97.9
1	0.06163	97.9
1	0.16948	97.9
2	0.45974	97.9
1	0.28579	97.9
1	0.23211	97.9
2	0.07008	97.9
1	0.1168	97.9
2	0.05666	97.9
2	0.40358	98.1
3	0.37028	98.1
2	0.06262	98.1
2	0.22416	98.1
2	0.09394	98.1
1	0.07853	98.1
3	0.32058	98.1
2	0.27087	98.2
2	0.33499	98.2
2	0.20129	98.2
1	0.06461	98.2
1	0.14861	98.2
1	0.08698	98.2
2	0.36382	98.2
2	0.15457	98.2
2	0.2162	98.2
1	0.06312	98.2
2	0.12724	98.3
3	0.34195	98.3
2	0.21968	98.3
3	0.22117	98.3
1	0.15408	98.3
2	0.07604	98.3
3	0.17545	98.3
3	0.36481	98.3
1	0.12028	98.3
2	0.14563	98.3
2	0.10288	98.3
2	0.09294	98.3
1	0.13469	98.3
2	0.10835	98.3
2	0.24056	98.3
2	0.13668	98.3
3	0.38618	98.3
2	0.23658	98.3
1	0.07157	98.3
2	0.26193	98.3
1	0.17197	98.3
2	0.08946	98.4
1	0.30666	98.4
1	0.12724	98.4
2	0.26839	98.4
1	0.13966	98.4
2	0.21123	98.4
1	0.13121	98.4
1	0.18588	98.4
1	0.05517	98.4
2	0.07903	98.4
2	0.11928	98.4
2	0.2659	98.4
2	0.2674	98.4
1	0.09592	98.4
1	0.09592	98.4
2	0.07704	98.4
1	0.15109	98.4
2	0.17197	98.4
1	0.08698	98.5
2	0.32903	98.5
1	0.24851	98.5
2	0.07406	98.5
3	0.32107	98.5
3	0.13519	98.5
2	0.25249	98.5
1	0.1675	98.5
2	0.2495	98.5
2	0.08201	98.5
1	0.18738	98.5
3	0.23062	98.5
3	0.24453	98.5
3	0.28628	98.5
1	0.05318	98.5
1	0.19831	98.5
1	0.05517	98.5
3	0.34095	98.5
3	0.38419	98.6
1	0.29175	98.6
2	0.32058	98.6
2	0.15457	98.6
2	0.10984	98.6
3	0.26889	98.6
1	0.19185	98.6
1	0.13867	98.6
1	0.14811	98.6
2	0.22565	98.6
1	0.15656	98.6
1	0.2003	98.6
2	0.07803	98.6
1	0.10586	98.6
3	0.27932	98.6
3	0.32356	98.6
1	0.07406	98.6
2	0.24602	98.6
2	0.30119	98.6
2	0.07207	98.7
1	0.10686	98.7
2	0.4672	98.7
1	0.28678	98.7
1	0.11133	98.7
3	0.3996	98.7
2	0.13519	98.7
3	0.27634	98.7
1	0.14215	98.7
2	0.35785	98.7
3	0.32356	98.7
2	0.22863	98.7
1	0.12873	98.7
2	0.08648	98.7
2	0.09245	98.7
2	0.24901	98.7
1	0.05517	98.7
1	0.07853	98.7
2	0.30268	98.7
3	0.42197	98.8
3	0.2992	98.8
3	0.1998	98.8
1	0.0507	98.8
1	0.06809	98.8
3	0.29722	98.8
1	0.17545	98.9
2	0.34245	98.9
1	0.10239	98.9
1	0.15805	98.9
1	0.05169	98.9
1	0.07107	98.9
2	0.29473	98.9
1	0.21074	98.9
1	0.10437	98.9
1	0.10189	98.9
1	0.08897	98.9
1	0.16352	99
1	0.11978	99
3	0.41302	99
2	0.2326	99
1	0.06461	99
2	0.14712	99
1	0.08748	99
1	0.07704	99
2	0.23956	99
1	0.23658	99
2	0.31958	99
2	0.07406	99
2	0.11879	99
1	0.13966	99
1	0.10785	99
3	0.22863	99
1	0.17495	99
2	0.32903	99
2	0.083	99
1	0.12873	99
2	0.20328	99
3	0.10089	99
1	0.07654	99
1	0.19085	99
2	0.22565	99
3	0.3837	99
3	0.43688	99
1	0.10437	99
3	0.31262	99
1	0.11481	99
1	0.12674	99
2	0.05815	99
2	0.12326	99
2	0.09742	99
1	0.15308	99
2	0.2341	99
2	0.4165	99.1
2	0.45229	99.1
1	0.15109	99.1
1	0.24751	99.1
3	0.36431	99.1
3	0.26789	99.2
1	0.05567	99.2
3	0.34145	99.2
1	0.13121	99.2
3	0.13171	99.2
3	0.33151	99.2
1	0.18787	99.2
3	0.13917	99.3
3	0.29274	99.3
1	0.21372	99.3
3	0.15159	99.3
1	0.06461	99.3
3	0.45924	99.3
3	0.25298	99.3
3	0.2341	99.3
3	0.29225	99.3
3	0.2664	99.3
3	0.38072	99.3
1	0.0661	99.3
3	0.35239	99.3
1	0.17147	99.3
1	0.07803	99.4
3	0.25845	99.4
3	0.25895	99.4
3	0.25845	99.4
3	0.25845	99.4
3	0.25845	99.4
3	0.17296	99.4
3	0.26243	99.4
3	0.26243	99.4
3	0.27535	99.4
3	0.27535	99.4
3	0.18091	99.4
1	0.09443	99.4
1	0.05119	99.4
1	0.06064	99.4
3	0.21024	99.4
3	0.48757	99.4
1	0.05567	99.4
1	0.0671	99.6
2	0.20726	99.6
2	0.17594	99.6
3	0.38171	99.6
3	0.43091	99.6
3	0.15308	99.6
1	0.10984	99.7
3	0.08549	99.7
1	0.09841	99.7
1	0.34095	99.7
1	0.16551	99.7
3	0.42644	99.7
1	0.05765	99.7
3	0.41998	99.7
1	0.0994	99.7
2	0.23757	99.7
1	0.18439	99.7
2	0.38519	99.7
2	0.17843	99.7
3	0.42346	99.7
3	0.45477	99.7
1	0.37475	99.7
3	0.40258	99.7
1	0.22167	99.7
1	0.18539	99.7
3	0.06014	99.7
1	0.08648	99.7
1	0.18241	99.7
1	0.05865	99.8
1	0.43738	99.8
2	0.15358	99.9
2	0.47664	99.9
2	0.0507	99.9
2	0.13817	99.9
1	0.07903	99.9
1	0.10586	99.9
1	0.12624	99.9
1	0.32505	99.9
2	0.45129	99.9
2	0.35686	99.9
1	0.41501	99.9
2	0.18191	99.9
1	0.3499	99.9
2	0.08897	99.9
1	0.06362	99.9
1	0.24304	99.9
3	0.4334	99.9
2	0.37972	99.9
2	0.39662	99.9
2	0.39165	100
1	0.12575	100
1	0.18241	100
2	0.07604	100
2	0.26938	100
2	0.19235	100
1	0.17644	100
2	0.13966	100
1	0.06561	100
2	0.36431	100
1	0.06511	100
1	0.12475	100
1	0.14761	100
1	0.2008	100
1	0.32753	100
2	0.36779	100.1
3	0.1829	100.1
3	0.14563	100.1
1	0.05567	100.1
1	0.12326	100.1
2	0.29324	100.2
1	0.1675	100.3
2	0.27883	100.3
2	0.39662	100.3
1	0.06064	100.3
1	0.05467	100.3
2	0.34642	100.3
2	0.166	100.3
2	0.16302	100.3
1	0.06262	100.3
1	0.09493	100.3
3	0.25895	100.3
1	0.06113	100.3
1	0.0671	100.3
1	0.18837	100.3
1	0.06511	100.3
1	0.21372	100.5
1	0.07853	100.5
2	0.44036	100.5
2	0.15805	100.5
1	0.28131	100.5
2	0.44433	100.5
2	0.14215	100.5
2	0.13121	100.6
2	0.46471	100.6
2	0.4175	100.6
2	0.38469	100.6
2	0.37922	100.6
2	0.40805	100.6
2	0.12575	100.6
2	0.08598	100.6
1	0.21471	100.6
2	0.08101	100.6
1	0.06064	100.6
1	0.25149	100.6
2	0.1332	100.6
3	0.38817	100.6
2	0.22714	100.6
1	0.07753	100.6
2	0.11332	100.6
2	0.0994	100.6
2	0.12873	100.6
2	0.12326	100.6
2	0.24553	100.6
3	0.37127	100.6
2	0.08698	100.6
2	0.10686	100.6
3	0.41203	100.6
1	0.05417	100.6
2	0.10636	100.6
2	0.17644	100.6
2	0.16948	100.6
2	0.30368	100.6
2	0.20179	100.6
1	0.31312	100.7
1	0.21571	100.7
1	0.1506	100.7
1	0.43241	100.7
1	0.2495	100.7
1	0.1829	100.7
1	0.16302	100.7
1	0.26789	100.7
1	0.16302	100.7
1	0.27734	100.7
1	0.09443	100.7
1	0.12773	100.7
1	0.3002	100.7
1	0.20328	100.7
1	0.09642	100.7
1	0.0502	100.7
2	0.1829	100.7
1	0.09195	100.7
2	0.3166	100.7
1	0.13569	100.7
1	0.13817	100.7
2	0.19334	100.7
1	0.12326	100.8
2	0.38668	100.8
2	0.32008	100.8
2	0.18837	100.8
1	0.05964	100.8
1	0.05666	100.9
2	0.06163	100.9
1	0.0502	100.9
1	0.24453	100.9
1	0.2336	101
3	0.18638	101
1	0.0666	101.1
2	0.26342	101.1
2	0.20775	101.1
1	0.05417	101.1
1	0.08101	101.1
1	0.17893	101.1
1	0.06213	101.1
3	0.33499	101.2
3	0.16302	101.2
1	0.10736	101.2
2	0.0671	101.2
1	0.05716	101.2
2	0.23161	101.2
3	0.28827	101.3
3	0.13966	101.3
3	0.41799	101.3
3	0.30964	101.3
1	0.1163	101.3
3	0.27883	101.3
1	0.083	101.3
3	0.40855	101.3
1	0.06163	101.3
3	0.40855	101.3
1	0.10785	101.3
3	0.18588	101.3
1	0.06362	101.3
3	0.35338	101.3
1	0.06014	101.3
3	0.25596	101.3
3	0.29573	101.3
1	0.17296	101.3
1	0.22167	101.3
3	0.41252	101.3
1	0.05666	101.3
2	0.2674	101.3
2	0.14264	101.3
2	0.12078	101.3
3	0.42793	101.3
2	0.27833	101.4
2	0.2172	101.4
2	0.15805	101.4
2	0.32654	101.5
1	0.13618	101.5
1	0.28926	101.5
1	0.06412	101.5
1	0.26044	101.5
1	0.19583	101.5
1	0.08698	101.5
1	0.07306	101.6
2	0.25547	101.6
2	0.24702	101.6
2	0.15805	101.6
2	0.25149	101.6
2	0.28479	101.6
1	0.09841	101.6
2	0.08449	101.6
1	0.12028	101.6
2	0.17793	101.6
1	0.19036	101.8
1	0.05517	101.8
1	0.22416	101.8
3	0.1834	101.8
2	0.06412	101.8
3	0.33996	101.8
3	0.29225	101.9
1	0.17247	101.9
1	0.09592	101.9
1	0.07107	101.9
2	0.3335	101.9
2	0.17942	101.9
2	0.1173	101.9
2	0.13519	101.9
1	0.15109	102
1	0.05467	102
3	0.38469	102
2	0.33002	102
2	0.18141	102
1	0.09145	102
1	0.11978	102
1	0.12425	102
3	0.18688	102
1	0.27137	102
1	0.05268	102
3	0.23161	102
2	0.21521	102
2	0.1839	102
2	0.11829	102.1
2	0.25398	102.2
2	0.09294	102.2
2	0.16849	102.2
1	0.05417	102.2
2	0.06362	102.2
2	0.07058	102.2
2	0.08946	102.3
2	0.37525	102.3
2	0.16849	102.3
3	0.29821	102.3
2	0.12127	102.3
2	0.0671	102.4
1	0.08499	102.4
1	0.19433	102.4
3	0.41054	102.4
2	0.32753	102.4
2	0.10288	102.4
1	0.11829	102.4
3	0.44781	102.4
3	0.45427	102.4
3	0.47416	102.4
2	0.21918	102.5
1	0.18986	102.5
1	0.15557	102.5
1	0.22565	102.5
1	0.21173	102.5
1	0.05318	102.5
1	0.08201	102.5
1	0.10189	102.5
1	0.14115	102.5
1	0.0999	102.5
1	0.0825	102.5
1	0.19632	102.6
2	0.23907	102.7
1	0.12376	102.7
2	0.3996	102.7
2	0.09046	102.7
3	0.38718	102.7
1	0.12028	102.7
1	0.2659	102.7
3	0.40159	102.7
2	0.14662	102.7
1	0.14761	102.7
3	0.36282	102.8
3	0.19135	102.8
2	0.38668	102.8
2	0.27038	102.8
1	0.1163	102.8
2	0.09394	102.8
2	0.10437	102.8
2	0.21571	102.8
1	0.0666	102.8
2	0.11481	102.8
2	0.09841	102.8
2	0.0661	102.8
3	0.40606	102.9
1	0.10338	102.9
2	0.31113	102.9
2	0.05716	102.9
2	0.17644	102.9
1	0.12276	102.9
3	0.41352	102.9
3	0.31163	102.9
2	0.27684	102.9
3	0.49155	102.9
1	0.07157	102.9
2	0.23559	102.9
2	0.27435	102.9
3	0.36481	102.9
1	0.06511	102.9
3	0.416	102.9
2	0.34195	102.9
2	0.09642	103
1	0.05567	103
2	0.38469	103
2	0.34394	103
3	0.29274	103
3	0.33897	103
3	0.32306	103
3	0.35189	103
3	0.38022	103
3	0.32753	103
2	0.23161	103.1
2	0.31859	103.1
2	0.19334	103.1
2	0.16899	103.1
3	0.44085	103.1
2	0.27038	103.1
2	0.29274	103.1
2	0.15954	103.1
1	0.05268	103.1
